------------------------------------------------------------------------
Inbound Links for,www.cuscoperu.com
Scope,pld
Sorted by,source_page_authority
Filters:,external+not_deleted
Anchor text,all
Source PLD,all
------------------------------------------------------------------------

URL,Title,Anchor Text,Spam Score,PA,DA,Linking Domains to Page,Target URL,Link Type,Link State,Date First Seen,Date Last Seen,Date Lost,HTTP Status Code,Links to Page,Outbound Domains from Page,Outbound Links from Page
pinstake.com/fauna/,Fauna Pictures to pin on Pinterest,[no anchor text],43%,30,59,1,www.cuscoperu.com/imagenes/Tambopata/Expedition-Alto/Alto-Tambopata-6.jpg,follow,active,2018-07-10,2018-07-10,--,200,29,36,92
"www.globalpropertyguide.com/Latin-America/Peru/Useful-Links/Travel,-Tourism;2",Travel and Tourism Resources for Peru,Cusco Peru Travel Information,4%,30,59,0,www.cuscoperu.com/,nofollow,active,2017-07-23,2018-08-08,--,200,6,9,9
alistsites.com/index.php?q=offers,A List Sites - Search Results ,Cusco travel | Peru travel information,19%,30,50,2,www.cuscoperu.com/,follow,active,2017-07-24,2018-07-08,--,200,2,1914,1941
comunidad.hosteltur.com/post/2009-12-16-promocin-consume-lo-de-tu-tierra,Comunidad HostelTur - Promoción &quot;Consume lo de tu tierra&quot; - Promoción Turística,http://www.cuscoperu.com/articles/wp-content/up...,1%,30,62,0,www.cuscoperu.com/articles/wp-content/uploads/cusco_pone.jpg,follow,active,2017-11-02,2018-07-15,--,200,3,7,7
www.gonomad.com/2037-machu-picchu-an-ancient-treasure-threatened-by-man-and-nature,Machu Picchu: An Ancient Treasure Threatened by Man and Nature - GoNOMAD Travel,www.cuscoperu.com,1%,30,62,0,www.cuscoperu.com/,follow,active,2016-10-02,2017-12-13,--,200,14,14,19
www.willgoto.com/5/079433/liens.aspx,"\r\n\t\t\tWillGoTo : Per�, Mapas y planos\r\n\t\t",cusco (cuscoperu.com),15%,30,58,0,www.cuscoperu.com/espanol/,follow,active,2016-06-11,2018-06-14,--,200,193,3,3
www.willgoto.com/1/025859/liens.aspx,"\r\n\t\t\tWillGoTo : Peru, Events and festivals\r\n\t\t",festivities in cusco,15%,30,58,0,www.cuscoperu.com/en/festivities-events,follow,active,2016-05-09,2018-07-10,--,200,194,2,2
www.willgoto.com/3/052609/liens.aspx,"\r\n\t\t\tWillGoTo : Peru, Regionen und St�dte\r\n\t\t",portal cuscoperu.com,15%,30,58,0,www.cuscoperu.com/deutsch/,follow,active,2016-07-02,2018-07-29,--,200,194,1,1
www.willgoto.com/5/079443/liens.aspx,"\r\n\t\t\tWillGoTo : Per�, Eventos y festivales\r\n\t\t",festividades en cusco,15%,30,58,0,www.cuscoperu.com/es/festividades-y-eventos,follow,active,2016-05-10,2018-08-03,--,200,194,1,1
www.willgoto.com/5/079401/liens.aspx,"\r\n\t\t\tWillGoTo : Per�, Gu�a de las regiones y de los pueblos\r\n\t\t","portal cuscoperu.com: cusco, valle sagrado, machupicchu y otros",15%,30,58,0,www.cuscoperu.com/espanol/,follow,active,2016-05-30,2018-07-29,--,200,194,4,4
www.willgoto.com/1/025817/liens.aspx,"\r\n\t\t\tWillGoTo : Peru, Region and city guide\r\n\t\t","cuscoperu.com, a comprehensive travel guide to cusco (peru), offers information about places, travel agencies, restaurants, hotels, and everything you need to enjoy your stay in cusco and peru",15%,30,58,0,www.cuscoperu.com/,follow,active,2016-06-03,2018-06-15,--,200,194,12,12
www.go4travelblog.com/visiting-cusco-peru/,Visiting Cusco Peru - Go4Travel Blog,Inka Museum,4%,30,51,1,www.cuscoperu.com/en/travel/cusco/museums/inka-museum,follow,active,2016-08-18,2018-06-28,--,200,17,18,20
www.go4travelblog.com/visiting-cusco-peru/,Visiting Cusco Peru - Go4Travel Blog,Qorikancha,4%,30,51,1,www.cuscoperu.com/en/travel/cusco/museums/qorikancha-site-museum,follow,active,2016-08-18,2018-06-28,--,200,17,18,20
travel-guide.czechian.net/links-4.php,Link exchange hotel,Cusco Peru .:. Travel Information About Cuzco - Machu Picchu Hotels - Tours .:. sacred valley,--%,30,63,0,www.cuscoperu.com/,follow,active,2016-06-01,2018-05-31,--,200,0,28,28
naukas.com/2012/01/26/como-empaquetan-los-virus-su-adn/,¿Cómo empaquetan los virus su ADN? | Biología | Naukas,trepanación,1%,30,62,0,www.cuscoperu.com/articles/travel/la-trepanacion-craneana-espanol,follow,active,2017-04-09,2018-08-08,--,200,17,10,12
www.brazilvisaservice.com/links.htm,links to Brazilian Web sites,Inca Trail - Cusco,2%,30,36,8,www.cuscoperu.com/,follow,active,2016-06-06,2018-07-08,--,200,37,1548,1857
prlog.ru/analysis/inkaterra.com,"Inkaterra.com - анализ сайта, seo характеристики сайта - инкатерра точка ком",[no anchor text],32%,30,60,0,cuscoperu.com/,nofollow,active,2017-06-28,2018-07-04,--,200,10,38,113
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/,32%,30,60,0,www.cuscoperu.com/,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/travel/cusco/...,32%,30,60,0,www.cuscoperu.com/en/travel/cusco/temples-convents/basilica-cathedral-of-cusco,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/travel/cusco/...,32%,30,60,0,www.cuscoperu.com/en/travel/cusco/archaeological-centers/qorikancha,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/about-us,32%,30,60,0,cuscoperu.com/en/about-us,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/news-events/what-bring-for-inca-trail,32%,30,60,0,cuscoperu.com/en/news-events/what-bring-for-inca-trail,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/machu-picchu/Tour-Aventura-Extrema-Cu...,32%,30,60,0,cuscoperu.com/en/tours/machu-picchu/Tour-Aventura-Extrema-Cusco-Valle-Sagrado-Machu-Picchu,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/machu-picchu/cusco-sacred-valley-and-...,32%,30,60,0,cuscoperu.com/en/tours/machu-picchu/cusco-sacred-valley-and-machu-picchu,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/tours,32%,30,60,0,cuscoperu.com/en/tours,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/machu-picchu/tour-de-aventura-sky-lod...,32%,30,60,0,cuscoperu.com/en/tours/machu-picchu/tour-de-aventura-sky-lodge,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/tours/machu-picchu/4d-3n-cusco-sacred-valley-machu-picch...,32%,30,60,0,cuscoperu.com/en/tours/machu-picchu/4d-3n-cusco-sacred-valley-machu-picchu-tour,nofollow,active,2018-06-20,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/tours/machu-picchu/2-day-tour-machu-picchu-huayna-picchu,32%,30,60,0,cuscoperu.com/en/tours/machu-picchu/2-day-tour-machu-picchu-huayna-picchu,nofollow,active,2018-06-20,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/festivities-events/may-june/senor-de-qoyllur-rit-i,32%,30,60,0,cuscoperu.com/en/festivities-events/may-june/senor-de-qoyllur-rit-i,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/travel/sacred-valley-of-the-incas,32%,30,60,0,cuscoperu.com/en/travel/sacred-valley-of-the-incas,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/jungle-tours,32%,30,60,0,cuscoperu.com/en/tours/jungle-tours,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/inca-trail/inca-trail,32%,30,60,0,cuscoperu.com/en/tours/inca-trail/inca-trail,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/rafting,32%,30,60,0,cuscoperu.com/en/tours/rafting,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/travel/machu-picchu/huayna-picchu,32%,30,60,0,cuscoperu.com/en/travel/machu-picchu/huayna-picchu,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/travel/puno,32%,30,60,0,cuscoperu.com/en/travel/puno,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/travel,32%,30,60,0,cuscoperu.com/en/travel,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/inca-trails-treks,32%,30,60,0,cuscoperu.com/en/tours/inca-trails-treks,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/sacred-valley/pisac,32%,30,60,0,cuscoperu.com/en/tours/sacred-valley/pisac,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/multi-day-cultural-tours,32%,30,60,0,cuscoperu.com/en/tours/multi-day-cultural-tours,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/pt/,32%,30,60,0,cuscoperu.com/pt/,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/site-map-en,32%,30,60,0,cuscoperu.com/en/site-map-en,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/useful-information/touristic-tickets,32%,30,60,0,cuscoperu.com/en/useful-information/touristic-tickets,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/travel/machu-picchu/machu-picchu-museum,32%,30,60,0,cuscoperu.com/en/travel/machu-picchu/machu-picchu-museum,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/trekking,32%,30,60,0,cuscoperu.com/en/tours/trekking,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/festivities-events/september-october/mistura-food-festiv...,32%,30,60,0,cuscoperu.com/en/festivities-events/september-october/mistura-food-festival-lima,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/machu-picchu/andes-amazonia-peru-lima...,32%,30,60,0,cuscoperu.com/en/tours/machu-picchu/andes-amazonia-peru-lima-maldonado-puno-cusco,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/tours/montana-machu-picchu/2-day-tour-machu-picchu,32%,30,60,0,cuscoperu.com/en/tours/montana-machu-picchu/2-day-tour-machu-picchu,nofollow,active,2018-06-20,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/festivities-events,32%,30,60,0,cuscoperu.com/en/festivities-events,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/festivities-events/may-june/inti-raymi,32%,30,60,0,cuscoperu.com/en/festivities-events/may-june/inti-raymi,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/horseback-full-day,32%,30,60,0,cuscoperu.com/en/tours/horseback-full-day,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/travel/arequipa,32%,30,60,0,cuscoperu.com/en/travel/arequipa,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/useful-information/touristic-tickets/cusco-touristic-tic...,32%,30,60,0,cuscoperu.com/en/useful-information/touristic-tickets/cusco-touristic-ticket,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/travel/inca-trail,32%,30,60,0,cuscoperu.com/en/travel/inca-trail,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/tours/page=1,32%,30,60,0,cuscoperu.com/en/tours/page=1,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/tours/cusco/page=1,32%,30,60,0,cuscoperu.com/en/tours/cusco/page=1,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/machu-picchu/page=1,32%,30,60,0,cuscoperu.com/en/tours/machu-picchu/page=1,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/tours/cusco/lima-nazca-machu-picchu-puno,32%,30,60,0,cuscoperu.com/en/tours/cusco/lima-nazca-machu-picchu-puno,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/travel/arequipa/museums,32%,30,60,0,cuscoperu.com/en/travel/arequipa/museums,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/travel/machu-picchu/citadel-of-machu-picchu,32%,30,60,0,cuscoperu.com/en/travel/machu-picchu/citadel-of-machu-picchu,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/peru-top-experiences,32%,30,60,0,cuscoperu.com/en/peru-top-experiences,nofollow,active,2018-06-20,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/travel/lima,32%,30,60,0,cuscoperu.com/en/travel/lima,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/things-to-do,32%,30,60,0,cuscoperu.com/en/things-to-do,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/inca-trail/salkantay-llactapata-machu...,32%,30,60,0,cuscoperu.com/en/tours/inca-trail/salkantay-llactapata-machu-picchu,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/festivities-events/july-august/virgen-del-carmen-paucart...,32%,30,60,0,cuscoperu.com/en/festivities-events/july-august/virgen-del-carmen-paucartambo,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/things-to-do/hiking-trekking,32%,30,60,0,cuscoperu.com/en/things-to-do/hiking-trekking,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/festivities-events/november-december/santuranticuy-cusco,32%,30,60,0,cuscoperu.com/en/festivities-events/november-december/santuranticuy-cusco,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/things-to-do/extreme-sports,32%,30,60,0,cuscoperu.com/en/things-to-do/extreme-sports,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/,32%,30,60,0,cuscoperu.com/en/,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/useful-information/data-for-traveler/health-care,32%,30,60,0,cuscoperu.com/en/useful-information/data-for-traveler/health-care,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/travel/sacred-valley-of-the-incas/archaeological-centers,32%,30,60,0,cuscoperu.com/en/travel/sacred-valley-of-the-incas/archaeological-centers,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",cuscoperu.com/en/tours/jungle-adventures/posada-amazonas,32%,30,60,0,cuscoperu.com/en/tours/jungle-adventures/posada-amazonas,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/festivities-events/march-april/senor-de-los-temblores,32%,30,60,0,cuscoperu.com/en/festivities-events/march-april/senor-de-los-temblores,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
prlog.ru/analysis/cuscoperu.com,"Cuscoperu.com - анализ сайта, seo характеристики сайта - кускоперу точка ком",/en/tours/machu-picchu/caminos-inca-peru-lima,32%,30,60,0,cuscoperu.com/en/tours/machu-picchu/caminos-inca-peru-lima,nofollow,active,2017-07-05,2018-06-22,--,200,6,33,223
